4755,三福化,21
4758,桐寶,21
4762,三汰-KY,21
4763,材料-KY,21
4764,雙鍵,21
4765,磐采,21
4766,南寶,21
4767,誠泰科技,21
4768,晶呈科技,21
4770,上品,21
6495,納諾*-KY,21
6506,雙邦,21
6507,新力美,21
6509,聚和,21
6618,永虹先進,21
1565,精華,22
1593,祺驊,22
1598,岱宇,22
1701,中化,22
1707,葡萄王,22
1716,永信藥品,22
1720,生達,22
1729,必翔,22
1731,美吾華,22
1733,五鼎,22
1734,杏輝,22
1736,喬山,22
1752,南光,22
1760,寶齡富錦,22
1762,中化生,22
1777,生泰,22
1780,立弘,22
1781,合世,22
1783,和康生,22
1784,訊聯,22
1786,科妍,22
1788,杏昌,22
1789,神隆,22
1791,光惠,22
1795,美時,22
1799,易威,22
1813,寶利徠,22
3109,精鼎科,22
3118,進階,22
3164,景岳,22
3176,基亞,22
3184,微邦,22
3205,佰研,22
3218,大學光,22
3350,邰港,22
3705,永信,22
4102,永日,22
4103,百略,22
4104,佳醫,22
4105,東洋,22
4106,雃博,22
4107,邦特,22
4108,懷特,22
4109,加捷生醫,22
4111,濟生,22
4114,健喬,22
4116,明基醫,22
4117,普生,22
4119,旭富,22
4120,友華,22
4121,優盛,22
4123,晟德,22
4124,期美,22
4125,喬聯,22
4126,太醫,22
4127,天良,22
4128,中天,22
4129,聯合,22
4130,健亞,22
4131,晶宇,22
4132,國鼎,22
4133,亞諾法,22
4134,台欣生,22
4135,天賜爾,22
4136,太和-KY,22
4137,麗豐-KY,22
4138,曜亞,22
4139,馬光-KY,22
4140,康富,22
4141,龍燈-KY,22
4142,國光生,22
4144,康聯-KY,22
4145,F-繁葵,22
4147,中裕,22
4148,全宇生技-KY,22
4150,優你康,22
4151,明躍,22
4152,台微體,22
4153,鈺緯,22
4154,康樂-KY,22
4155,訊映,22
4156,賽德,22
4157,太景*-KY,22
4159,泉盛,22
4160,創源,22
4161,聿新科,22
4162,智擎,22
4163,鐿鈦,22
4164,承業醫,22
4166,友霖,22
4167,松瑞藥,22
4168,醣聯,22
4169,泰宗,22
4170,鑫品,22
4172,因華,22
4173,久裕,22
4174,浩鼎,22
4175,杏一,22
4177,柏登,22
4180,安成藥,22
4181,百丹特,22
4183,福永生技,22
4184,昕琦,22
4186,尖端醫,22
4187,得榮,22
4188,安克,22
4190,佐登-KY,22
4191,法德藥,22
4192,杏國,22
4194,禾生技,22
4195,基米,22
4197,暐世,22
4198,欣大健康,22
4726,永昕,22
4727,德邑,22
